Model,Year,Month,Precip_mm
GFDL-CM4,1989,9,229.7738580809264
GFDL-CM4,1989,9,139.73724185290283
GFDL-CM4,1989,9,5.409575511141738
GFDL-CM4,1989,9,71.96964599659535
GFDL-CM4,1989,9,9.638515396774649
GFDL-CM4,1989,9,0.0
GFDL-CM4,1989,9,0.0032888519575039596
GFDL-CM4,1989,9,0.003285870767620769
GFDL-CM4,1989,9,2.6002365264594136
GFDL-CM4,1989,9,6.02010640368476
GFDL-CM4,1989,9,7.477344737152697
GFDL-CM4,1989,9,26.76420311354305
GFDL-CM4,1989,9,27.915878683143198
GFDL-CM4,1989,9,8.282382347958174
GFDL-CM4,1989,9,38.826131764549636
GFDL-CM4,1989,9,4.634761735446727
GFDL-CM4,1989,9,7.487845374544732
GFDL-CM4,1989,9,1.6020416320285469
GFDL-CM4,1989,9,5.4455049574434916E-5
GFDL-CM4,1989,9,0.0
GFDL-CM4,1989,9,0.019511082062731906
GFDL-CM4,1989,10,0.03205418091953446
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0025160557643400683
GFDL-CM4,1989,10,0.6525060366785354
GFDL-CM4,1989,10,0.0013354079865333388
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,1.6233583943997305
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,1.539583950523305E-6
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,0.0
GFDL-CM4,1989,10,80.28894672337891
GFDL-CM4,1989,10,4.336377151383579
GFDL-CM4,1989,10,0.002003294363867959
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0
GFDL-CM4,1989,11,0.0026119507540261376
