Model,Year,Month,Precip_mm
CHIRPS,1986,6,112.88183456709966
CHIRPS,1986,6,137.57595100909816
CHIRPS,1986,6,39.55779290269
CHIRPS,1986,6,289.9088433209713
CHIRPS,1986,7,68.14471333461742
CHIRPS,1986,7,226.63567342408595
CHIRPS,1986,7,248.4221097293988
CHIRPS,1986,7,71.40054819939827
CHIRPS,1986,7,272.2826792233059
CHIRPS,1986,7,458.366478061041
CHIRPS,1986,8,141.24483769273232
CHIRPS,1986,8,105.73510219270872
CHIRPS,1986,8,115.73349206408932
CHIRPS,1986,8,61.34365425785797
CHIRPS,1986,8,130.2201436945785
CHIRPS,1986,8,274.97315261135833
CHIRPS,1986,9,269.7283335523194
CHIRPS,1986,9,91.91869464683197
CHIRPS,1986,9,51.563279350918705
CHIRPS,1986,9,165.9021169533256
CHIRPS,1986,9,17.487165779297328
CHIRPS,1986,9,31.57362105236986
CHIRPS,1986,10,82.23793627725824
CHIRPS,1986,10,32.08694720782415
CHIRPS,1986,10,6.987845121900918
CHIRPS,1986,10,6.372142832052711
CHIRPS,1986,10,44.80086646335921
CHIRPS,1986,10,11.76761377640624
CHIRPS,1986,11,4.256234043630455
CHIRPS,1986,11,6.342099422050403
CHIRPS,1986,11,5.3201431666933265
CHIRPS,1986,11,6.59478609211056
CHIRPS,1986,11,4.810789438975357
CHIRPS,1986,11,4.402689296587779
CHIRPS,1986,12,2.221047864531124
CHIRPS,1986,12,1.1084226890180373
CHIRPS,1986,12,0.6262333343911577
CHIRPS,1986,12,0.49421054113869034
CHIRPS,1986,12,0.5813426267038888
CHIRPS,1986,12,0.9209197289707526
CHIRPS,1987,1,1.8203039043870477
CHIRPS,1987,1,2.0293245448274044
CHIRPS,1987,1,2.149715736791217
CHIRPS,1987,1,2.057290953931683
CHIRPS,1987,1,1.9689052912485034
CHIRPS,1987,1,2.1381045440979953
CHIRPS,1987,2,1.0711091324098194
CHIRPS,1987,2,0.9099859446326664
CHIRPS,1987,2,0.8664497705166692
CHIRPS,1987,2,0.9281862257917464
CHIRPS,1987,2,1.491639085481384
CHIRPS,1987,2,1.1731686556269632
CHIRPS,1987,3,5.601567532951927
CHIRPS,1987,3,3.2962224195722434
CHIRPS,1987,3,3.429829816878536
CHIRPS,1987,3,3.375330222423017
CHIRPS,1987,3,3.8282219036607277
CHIRPS,1987,3,6.254886563771334
CHIRPS,1987,4,11.574587839512562
CHIRPS,1987,4,11.336839982740596
CHIRPS,1987,4,11.213369321421503
CHIRPS,1987,4,9.863777632888457
CHIRPS,1987,4,8.156864452988218
CHIRPS,1987,4,8.726099263513417
CHIRPS,1987,5,21.601587859970476
CHIRPS,1987,5,21.606821191329114
CHIRPS,1987,5,40.703584254483204
CHIRPS,1987,5,179.67071277513793
CHIRPS,1987,5,222.49614271925316
CHIRPS,1987,5,67.53987922659022
CHIRPS,1987,6,58.15758157408867
CHIRPS,1987,6,146.18719217280324
CHIRPS,1987,6,70.06783423486638
CHIRPS,1987,6,24.14771389728523
CHIRPS,1987,6,110.13700994232707
CHIRPS,1987,6,19.964191069961075
CHIRPS,1987,7,110.13702998933798
CHIRPS,1987,7,89.91168126989773
CHIRPS,1987,7,71.12120986354036
CHIRPS,1987,7,39.35688093775369
CHIRPS,1987,7,70.37197704840685
CHIRPS,1987,7,97.20423590911221
CHIRPS,1987,8,111.69460269277315
CHIRPS,1987,8,274.11962109084027
CHIRPS,1987,8,226.38304230250935
CHIRPS,1987,8,275.8458417839784
CHIRPS,1987,8,348.9886668434615
CHIRPS,1987,8,205.19681544011456
CHIRPS,1987,9,43.9225131034879
CHIRPS,1987,9,51.80590368205644
CHIRPS,1987,9,19.78095178520827
CHIRPS,1987,9,10.02491825816476
CHIRPS,1987,9,16.477471951182697
CHIRPS,1987,9,13.103044129810312
CHIRPS,1987,10,93.60826683589926
CHIRPS,1987,10,21.110043814244875
CHIRPS,1987,10,25.428880663906575
CHIRPS,1987,10,7.381366418329106
CHIRPS,1987,10,21.225898658429134
CHIRPS,1987,10,30.71033050632478
CHIRPS,1987,11,4.107167794349125
CHIRPS,1987,11,5.363825421072584
CHIRPS,1987,11,4.50992744912703
CHIRPS,1987,11,4.571972774591913
CHIRPS,1987,11,4.438475915504665
CHIRPS,1987,11,3.7402187981480366
CHIRPS,1987,12,2.4566263583912584
CHIRPS,1987,12,1.1837615824953271
CHIRPS,1987,12,0.6776915930973293
CHIRPS,1987,12,0.6011711376425479
CHIRPS,1987,12,0.6375597833399974
CHIRPS,1987,12,0.9945134981500339
CHIRPS,1988,1,1.972822033828505
CHIRPS,1988,1,1.9538423897665769
CHIRPS,1988,1,1.9240384810882634
CHIRPS,1988,1,2.1852765585424683
CHIRPS,1988,1,2.1233120907298924
CHIRPS,1988,1,2.2722127192965837
CHIRPS,1988,2,1.3712304804684308
CHIRPS,1988,2,1.177854494470456
CHIRPS,1988,2,1.1270564991343668
CHIRPS,1988,2,2.3082943941782545
CHIRPS,1988,2,2.3702340744424197
CHIRPS,1988,2,1.4391508971172047
CHIRPS,1988,3,2.4695022884520097
CHIRPS,1988,3,2.9544829003558415
CHIRPS,1988,3,2.8766965596214966
CHIRPS,1988,3,3.0983791746487173
CHIRPS,1988,3,3.4656079294788897
CHIRPS,1988,3,5.744036189267604
CHIRPS,1988,4,8.117820753653596
CHIRPS,1988,4,14.756069298860677
CHIRPS,1988,4,9.629883463847069
CHIRPS,1988,4,13.664383637103848
CHIRPS,1988,4,9.359219228842742
CHIRPS,1988,4,8.61130317308371
CHIRPS,1988,5,13.344506490695057
CHIRPS,1988,5,13.13626520911044
CHIRPS,1988,5,17.080624742931178
CHIRPS,1988,5,17.275777711626915
CHIRPS,1988,5,10.584616390992782
CHIRPS,1988,5,14.942517571535165
CHIRPS,1988,6,100.8355626013556
CHIRPS,1988,6,105.336527859081
CHIRPS,1988,6,43.22844807784485
CHIRPS,1988,6,48.83020978367053
CHIRPS,1988,6,49.29169469502645
CHIRPS,1988,6,77.14826169588656
CHIRPS,1988,7,243.7766913126856
CHIRPS,1988,7,174.78875061165843
CHIRPS,1988,7,143.974568751173
CHIRPS,1988,7,108.929132588926
CHIRPS,1988,7,54.994431402795215
CHIRPS,1988,7,547.5830230407173
CHIRPS,1988,8,190.63296466852998
CHIRPS,1988,8,224.7293946866222
CHIRPS,1988,8,285.3140709509803
CHIRPS,1988,8,222.96356705864184
CHIRPS,1988,8,193.71758083369565
CHIRPS,1988,8,445.8292797473913
CHIRPS,1988,9,91.93338881933818
CHIRPS,1988,9,137.62065288738157
CHIRPS,1988,9,105.88436705142715
CHIRPS,1988,9,110.12887484243748
CHIRPS,1988,9,29.813856026433633
CHIRPS,1988,9,32.53382754944016
CHIRPS,1988,10,13.150862214167597
CHIRPS,1988,10,51.13267764877949
CHIRPS,1988,10,89.07063596322214
CHIRPS,1988,10,17.964406578029738
CHIRPS,1988,10,9.946657975753679
CHIRPS,1988,10,16.842713731406505
CHIRPS,1988,11,8.57322378304736
CHIRPS,1988,11,8.559835649762878
CHIRPS,1988,11,7.572040304763937
CHIRPS,1988,11,7.720059838397775
CHIRPS,1988,11,7.707891493602739
CHIRPS,1988,11,6.724729512009214
CHIRPS,1988,12,2.2481313701753693
CHIRPS,1988,12,1.2372869017900903
CHIRPS,1988,12,0.6366382602512893
CHIRPS,1988,12,0.5631580833804071
CHIRPS,1988,12,0.5175866372287382
CHIRPS,1988,12,0.946131092647714
CHIRPS,1989,1,1.9155602331531367
CHIRPS,1989,1,2.1401082936371583
CHIRPS,1989,1,2.340812225716361
CHIRPS,1989,1,2.405019834466801
CHIRPS,1989,1,2.2097289196293977
CHIRPS,1989,1,2.409718371073578
CHIRPS,1989,2,1.5630551064115332
CHIRPS,1989,2,1.1605486598427563
CHIRPS,1989,2,1.1114232097456034
CHIRPS,1989,2,1.1225148529819835
CHIRPS,1989,2,1.782456501546327
CHIRPS,1989,2,1.3691982591286602
CHIRPS,1989,3,2.6527197266678293
CHIRPS,1989,3,7.581081997258458
CHIRPS,1989,3,4.7039055354707875
CHIRPS,1989,3,3.2144249540256924
CHIRPS,1989,3,3.573436691399671
CHIRPS,1989,3,10.69264810230677
CHIRPS,1989,4,10.41440464743858
CHIRPS,1989,4,11.380181543340404
CHIRPS,1989,4,23.669167710655092
CHIRPS,1989,4,20.77003620534814
CHIRPS,1989,4,23.878988213286533
CHIRPS,1989,4,11.341848182495223
CHIRPS,1989,5,18.550276013781833
CHIRPS,1989,5,20.803956050986763
CHIRPS,1989,5,31.694130900860106
CHIRPS,1989,5,39.43047177894035
CHIRPS,1989,5,14.927073552965213
CHIRPS,1989,5,17.711975128201328
CHIRPS,1989,6,23.331939365178147
CHIRPS,1989,6,126.95634399858396
CHIRPS,1989,6,58.784170758141286
CHIRPS,1989,6,34.116993035062166
CHIRPS,1989,6,167.10660000941198
CHIRPS,1989,6,68.2414232026528
CHIRPS,1989,7,121.51356611047737
