Model,Year,Month,Precip_mm
CHIRPS,1981,1,3.519893222514304
CHIRPS,1981,1,4.364553585034158
CHIRPS,1981,1,4.82006270983625
CHIRPS,1981,1,3.6849362287369662
CHIRPS,1981,1,3.4219114630172607
CHIRPS,1981,1,5.470400879496574
CHIRPS,1981,2,2.690613175407572
CHIRPS,1981,2,2.578497237150904
CHIRPS,1981,2,1.826302785719486
CHIRPS,1981,2,2.0217084842801256
CHIRPS,1981,2,2.148050729311202
CHIRPS,1981,2,1.8933978517713332
CHIRPS,1981,3,8.537540738781956
CHIRPS,1981,3,9.29714079586114
CHIRPS,1981,3,26.347131062415492
CHIRPS,1981,3,23.009444508246016
CHIRPS,1981,3,32.51886848697543
CHIRPS,1981,3,58.544993798186624
CHIRPS,1981,4,20.342081603335973
CHIRPS,1981,4,60.34791701831386
CHIRPS,1981,4,41.43248412491784
CHIRPS,1981,4,31.060493475731782
CHIRPS,1981,4,37.30714390596036
CHIRPS,1981,4,13.458688950091968
CHIRPS,1981,5,22.35474161229783
CHIRPS,1981,5,73.12802723060452
CHIRPS,1981,5,79.92886573472633
CHIRPS,1981,5,14.458958023304632
CHIRPS,1981,5,17.394281858580253
CHIRPS,1981,5,13.93283913117323
CHIRPS,1981,6,30.581680611206366
CHIRPS,1981,6,20.117227303068773
CHIRPS,1981,6,8.251174833202809
CHIRPS,1981,6,55.285763285471276
CHIRPS,1981,6,28.644920539423943
CHIRPS,1981,6,51.54382565506978
CHIRPS,1981,7,370.0593952349219
CHIRPS,1981,7,170.89635854761204
CHIRPS,1981,7,68.29444057183619
CHIRPS,1981,7,153.0207520949122
CHIRPS,1981,7,118.25106836811807
CHIRPS,1981,7,61.06686350668818
CHIRPS,1981,8,36.53436321678529
CHIRPS,1981,8,86.22111686515115
CHIRPS,1981,8,110.85740061795627
CHIRPS,1981,8,437.3832221256243
CHIRPS,1981,8,237.2862758684163
CHIRPS,1981,8,228.79346169449164
CHIRPS,1981,9,86.93131214569546
CHIRPS,1981,9,29.496849888911548
CHIRPS,1981,9,54.54420288365279
CHIRPS,1981,9,32.1198428800392
CHIRPS,1981,9,76.15238753991878
CHIRPS,1981,9,11.779456118011703
CHIRPS,1981,10,38.13366794794807
CHIRPS,1981,10,41.33766344173353
CHIRPS,1981,10,10.62384323512335
CHIRPS,1981,10,9.33729226662693
CHIRPS,1981,10,8.755934788468423
CHIRPS,1981,10,10.234437918093455
CHIRPS,1981,11,19.13817188706183
CHIRPS,1981,11,7.889038617147708
CHIRPS,1981,11,7.380586380468124
CHIRPS,1981,11,7.074836139113229
CHIRPS,1981,11,21.242810426976423
CHIRPS,1981,11,8.249625224090135
CHIRPS,1981,12,2.939159430229761
CHIRPS,1981,12,2.0381694649194912
CHIRPS,1981,12,1.6850534128060528
CHIRPS,1981,12,2.2015190231444905
CHIRPS,1981,12,1.6707100522804534
CHIRPS,1981,12,3.7233195071321292
CHIRPS,1982,1,4.512237564179534
CHIRPS,1982,1,5.54619741970011
CHIRPS,1982,1,6.377891135911324
CHIRPS,1982,1,6.635552297105155
CHIRPS,1982,1,3.2210149966751507
CHIRPS,1982,1,3.720425683779694
CHIRPS,1982,2,3.811596961958773
CHIRPS,1982,2,5.55823427021775
CHIRPS,1982,2,5.4870815300451135
CHIRPS,1982,2,2.510162469675158
CHIRPS,1982,2,3.702692850632883
CHIRPS,1982,2,2.3263064613584143
CHIRPS,1982,3,19.21785362150524
CHIRPS,1982,3,8.950649636303115
CHIRPS,1982,3,16.925042363257006
CHIRPS,1982,3,6.322651783617657
CHIRPS,1982,3,6.627758361322492
CHIRPS,1982,3,12.166282613745686
CHIRPS,1982,4,47.45335797935577
CHIRPS,1982,4,43.69580419696541
CHIRPS,1982,4,28.526859037648567
CHIRPS,1982,4,17.763268220560963
CHIRPS,1982,4,28.020824026840486
CHIRPS,1982,4,54.21510552705052
CHIRPS,1982,5,43.186696505322715
CHIRPS,1982,5,19.578206033225804
CHIRPS,1982,5,34.14971333752635
CHIRPS,1982,5,40.762449153788836
CHIRPS,1982,5,11.400992088636977
CHIRPS,1982,5,41.42171119456751
CHIRPS,1982,6,10.928110338310944
CHIRPS,1982,6,9.452921020087055
CHIRPS,1982,6,15.881932789830667
CHIRPS,1982,6,68.49592504403806
CHIRPS,1982,6,10.074333069278117
CHIRPS,1982,6,34.32112554752132
CHIRPS,1982,7,111.33468370205246
CHIRPS,1982,7,25.298636825065486
CHIRPS,1982,7,55.600677262223655
CHIRPS,1982,7,66.91464136774466
CHIRPS,1982,7,127.85739250408014
CHIRPS,1982,7,224.7322241060266
CHIRPS,1982,8,53.014346120716766
CHIRPS,1982,8,96.52559963715393
CHIRPS,1982,8,208.3942417475945
CHIRPS,1982,8,147.36115762305877
CHIRPS,1982,8,158.35712368307327
CHIRPS,1982,8,69.79856565775368
CHIRPS,1982,9,40.781369947018305
CHIRPS,1982,9,44.302228988337276
CHIRPS,1982,9,10.521446367296752
CHIRPS,1982,9,9.447310825243614
CHIRPS,1982,9,30.99080442018993
CHIRPS,1982,9,30.64150001146696
CHIRPS,1982,10,49.7176512186359
CHIRPS,1982,10,94.44367403250115
CHIRPS,1982,10,54.61429689996077
CHIRPS,1982,10,8.027257533769273
CHIRPS,1982,10,10.089944889510116
CHIRPS,1982,10,9.08997930507828
CHIRPS,1982,11,4.986047275891453
CHIRPS,1982,11,5.3811363808340245
CHIRPS,1982,11,5.5365213007486425
CHIRPS,1982,11,9.251444221583574
CHIRPS,1982,11,6.317671762732834
CHIRPS,1982,11,11.40101679199673
CHIRPS,1982,12,3.9877703869208143
CHIRPS,1982,12,3.274120117014098
CHIRPS,1982,12,3.447441496345525
CHIRPS,1982,12,2.629584963291176
CHIRPS,1982,12,2.7711331573388636
CHIRPS,1982,12,3.7903764423861688
CHIRPS,1983,1,4.352790857342514
CHIRPS,1983,1,4.381173898709067
CHIRPS,1983,1,5.091539841935629
CHIRPS,1983,1,5.129992550820497
CHIRPS,1983,1,4.937753085803056
CHIRPS,1983,1,5.402508928560971
CHIRPS,1983,2,3.2361630545786575
CHIRPS,1983,2,2.291047166434642
CHIRPS,1983,2,2.1967639607359533
CHIRPS,1983,2,2.384442347137168
CHIRPS,1983,2,2.9968151433772316
CHIRPS,1983,2,2.2031684466102197
CHIRPS,1983,3,4.532793458645358
CHIRPS,1983,3,5.278661610317387
CHIRPS,1983,3,6.1170366478004015
CHIRPS,1983,3,6.537180955571689
CHIRPS,1983,3,5.64130680916947
CHIRPS,1983,3,8.38168040974534
CHIRPS,1983,4,10.616682784683048
CHIRPS,1983,4,11.273120690548295
CHIRPS,1983,4,11.21415472113205
CHIRPS,1983,4,12.33753291181599
CHIRPS,1983,4,16.767326824969903
CHIRPS,1983,4,18.1830502905353
CHIRPS,1983,5,86.63768259443921
CHIRPS,1983,5,49.54777686053132
CHIRPS,1983,5,37.8021499690543
CHIRPS,1983,5,35.22767931528738
CHIRPS,1983,5,16.941249372450955
CHIRPS,1983,5,57.75672067150686
CHIRPS,1983,6,181.80622749333594
CHIRPS,1983,6,19.721993769434757
CHIRPS,1983,6,14.676241033195431
CHIRPS,1983,6,24.523192139291037
CHIRPS,1983,6,32.924411787273904
CHIRPS,1983,6,39.81514069209366
CHIRPS,1983,7,26.17285918337263
CHIRPS,1983,7,24.65135238977797
CHIRPS,1983,7,38.37274882645231
CHIRPS,1983,7,80.62747686399479
CHIRPS,1983,7,95.9690932083713
CHIRPS,1983,7,184.32699065615708
CHIRPS,1983,8,51.71477676018492
CHIRPS,1983,8,246.6620115684248
