Model,Scenario,Year,Month,Precip_mm
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,2,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0028646340959002357
TaiESM1,ssp245,2015,3,1.568007028325303
TaiESM1,ssp245,2015,3,0.004299307979914789
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0011795074143399972
TaiESM1,ssp245,2015,3,0.9379173348563465
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,0.0
TaiESM1,ssp245,2015,3,7.89692147366483
TaiESM1,ssp245,2015,3,0.3520809346353116
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,3.5752640895908794E-4
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,8.612905765681289E-5
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.002428280200403549
TaiESM1,ssp245,2015,4,0.17437961739815624
TaiESM1,ssp245,2015,4,0.004840865480728741
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,4.296585315370908
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.0
TaiESM1,ssp245,2015,4,0.07012963591821822
TaiESM1,ssp245,2015,4,0.15914198809142263
TaiESM1,ssp245,2015,4,0.28404587419332455
TaiESM1,ssp245,2015,4,2.4007285239761145
TaiESM1,ssp245,2015,5,4.626874529077705
TaiESM1,ssp245,2015,5,5.6971104848595475
TaiESM1,ssp245,2015,5,12.024232330506342
TaiESM1,ssp245,2015,5,1.39654361691803
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,15.502343393938153
TaiESM1,ssp245,2015,5,3.2173688177774813
TaiESM1,ssp245,2015,5,2.2870347805794196
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.005057326450503459
TaiESM1,ssp245,2015,5,4.752193529888214E-4
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.003881043275250074
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,1.5772145140967706
TaiESM1,ssp245,2015,5,0.4492728936075278
TaiESM1,ssp245,2015,5,1.2319540192868481E-5
TaiESM1,ssp245,2015,5,1.4394761798702553
TaiESM1,ssp245,2015,5,0.0
TaiESM1,ssp245,2015,5,0.15147382592973252
TaiESM1,ssp245,2015,5,0.0062598377884020215
TaiESM1,ssp245,2015,5,1.358706576279423
TaiESM1,ssp245,2015,5,1.0675827261773712
TaiESM1,ssp245,2015,5,20.089816250511618
TaiESM1,ssp245,2015,6,5.0234737272070324
TaiESM1,ssp245,2015,6,76.51758432345143
TaiESM1,ssp245,2015,6,138.42946197018216
TaiESM1,ssp245,2015,6,7.757666474773646
TaiESM1,ssp245,2015,6,281.37501427744587
TaiESM1,ssp245,2015,6,17.146699346859766
TaiESM1,ssp245,2015,6,0.0
TaiESM1,ssp245,2015,6,0.0
TaiESM1,ssp245,2015,6,0.0
TaiESM1,ssp245,2015,6,0.06523950326914064
TaiESM1,ssp245,2015,6,0.8383076288005648
TaiESM1,ssp245,2015,6,9.182254639417337
TaiESM1,ssp245,2015,6,1.3819010183324955E-4
TaiESM1,ssp245,2015,6,1.9599181521856117
TaiESM1,ssp245,2015,6,11.910159982979648
TaiESM1,ssp245,2015,6,65.70614504467517
TaiESM1,ssp245,2015,6,179.4283014262803
TaiESM1,ssp245,2015,6,3.535101210892081
TaiESM1,ssp245,2015,6,4.101193947440553
TaiESM1,ssp245,2015,6,8.805557181314857
TaiESM1,ssp245,2015,6,19.19798035959992
TaiESM1,ssp245,2015,6,18.361357120162555
TaiESM1,ssp245,2015,6,15.401985309729229
TaiESM1,ssp245,2015,6,0.41538615179419697
TaiESM1,ssp245,2015,6,12.560488022133363
TaiESM1,ssp245,2015,6,5.935612766118447
TaiESM1,ssp245,2015,6,6.853464248108193
TaiESM1,ssp245,2015,6,148.1695543873046
TaiESM1,ssp245,2015,6,55.301222009507825
TaiESM1,ssp245,2015,6,1.8082273062158158
TaiESM1,ssp245,2015,7,34.76100564456324
TaiESM1,ssp245,2015,7,0.108378250039554
TaiESM1,ssp245,2015,7,7.364398755263735
TaiESM1,ssp245,2015,7,0.0033730096174405515
TaiESM1,ssp245,2015,7,0.2496426666916448
TaiESM1,ssp245,2015,7,5.513589423800393
TaiESM1,ssp245,2015,7,54.74505588445335
TaiESM1,ssp245,2015,7,251.57291756229017
TaiESM1,ssp245,2015,7,681.8973639190112
TaiESM1,ssp245,2015,7,69.70010657012978
TaiESM1,ssp245,2015,7,34.518165626647885
TaiESM1,ssp245,2015,7,137.8413241246455
TaiESM1,ssp245,2015,7,7.658891192154043E-6
TaiESM1,ssp245,2015,7,0.03146120388187785
TaiESM1,ssp245,2015,7,0.03946338851424945
TaiESM1,ssp245,2015,7,14.602681803663097
TaiESM1,ssp245,2015,7,89.69465278578078
TaiESM1,ssp245,2015,7,20.235420519522144
TaiESM1,ssp245,2015,7,0.0
TaiESM1,ssp245,2015,7,9.375856183063286
TaiESM1,ssp245,2015,7,5.572243530981622
TaiESM1,ssp245,2015,7,0.3564836597092123
TaiESM1,ssp245,2015,7,0.009209174596815717
TaiESM1,ssp245,2015,7,0.06264422046281917
TaiESM1,ssp245,2015,7,0.0
TaiESM1,ssp245,2015,7,8.23759655276242E-5
TaiESM1,ssp245,2015,7,83.43313138686992
TaiESM1,ssp245,2015,7,240.42987298749284
TaiESM1,ssp245,2015,7,291.11773762416226
TaiESM1,ssp245,2015,7,0.0
TaiESM1,ssp245,2015,7,3.385146297957506
TaiESM1,ssp245,2015,8,0.007159897554242933
TaiESM1,ssp245,2015,8,13.825870420169847
TaiESM1,ssp245,2015,8,13.839260792592729
TaiESM1,ssp245,2015,8,6.548897503284352
TaiESM1,ssp245,2015,8,21.979893456735457
TaiESM1,ssp245,2015,8,363.11741011639816
TaiESM1,ssp245,2015,8,849.4794222543389
TaiESM1,ssp245,2015,8,169.30356766202274
TaiESM1,ssp245,2015,8,407.0486782078037
TaiESM1,ssp245,2015,8,93.40935120479749
TaiESM1,ssp245,2015,8,5.045432617578839
TaiESM1,ssp245,2015,8,25.018548327464114
TaiESM1,ssp245,2015,8,235.505379635343
TaiESM1,ssp245,2015,8,165.954013098798
TaiESM1,ssp245,2015,8,0.6297233067562326
TaiESM1,ssp245,2015,8,0.09117085317932565
TaiESM1,ssp245,2015,8,259.63060112987057
TaiESM1,ssp245,2015,8,1352.5813337245545
TaiESM1,ssp245,2015,8,14.177620137888301
TaiESM1,ssp245,2015,8,0.21266266251952762
TaiESM1,ssp245,2015,8,0.16592856094830533
TaiESM1,ssp245,2015,8,51.40213766405424
TaiESM1,ssp245,2015,8,169.94150636515494
TaiESM1,ssp245,2015,8,588.0430181659355
TaiESM1,ssp245,2015,8,827.4356307847617
TaiESM1,ssp245,2015,8,895.3656023740219
TaiESM1,ssp245,2015,8,8.339960768745412
TaiESM1,ssp245,2015,8,6.20372592631995
TaiESM1,ssp245,2015,8,560.1020211520366
TaiESM1,ssp245,2015,8,795.4618510584355
TaiESM1,ssp245,2015,8,1.6164734589228402
TaiESM1,ssp245,2015,9,18.038818086711252
TaiESM1,ssp245,2015,9,170.5710896843026
TaiESM1,ssp245,2015,9,94.56260343576162
TaiESM1,ssp245,2015,9,39.255331438689495
TaiESM1,ssp245,2015,9,7.361876744186266
TaiESM1,ssp245,2015,9,3.7483261393289555
TaiESM1,ssp245,2015,9,105.56551387622522
TaiESM1,ssp245,2015,9,346.3387233536946
TaiESM1,ssp245,2015,9,136.887291208591
TaiESM1,ssp245,2015,9,4.184506287045699
TaiESM1,ssp245,2015,9,7.4986419324855
TaiESM1,ssp245,2015,9,8.796053995862751
TaiESM1,ssp245,2015,9,3.535311890736001
TaiESM1,ssp245,2015,9,2.9764340675142082
TaiESM1,ssp245,2015,9,6.138006538513692
TaiESM1,ssp245,2015,9,0.19750134338177439
TaiESM1,ssp245,2015,9,7.973605881623171
TaiESM1,ssp245,2015,9,32.757082698119135
TaiESM1,ssp245,2015,9,0.04734138628192322
TaiESM1,ssp245,2015,9,10.39699376175589
TaiESM1,ssp245,2015,9,72.6831294299412
TaiESM1,ssp245,2015,9,10.02999758043988
TaiESM1,ssp245,2015,9,3.202607544483478
TaiESM1,ssp245,2015,9,8.099044077795337E-4
TaiESM1,ssp245,2015,9,9.123120151773414E-6
TaiESM1,ssp245,2015,9,0.9734187612250932
TaiESM1,ssp245,2015,9,1.1963227287699105
TaiESM1,ssp245,2015,9,1.3690921712922157
TaiESM1,ssp245,2015,9,1.4220915366921962
TaiESM1,ssp245,2015,9,3.4730666305565935E-7
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0025514281797418626
TaiESM1,ssp245,2015,10,0.14627066904909408
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,2.0016015833403608E-5
TaiESM1,ssp245,2015,10,0.019263519598203566
TaiESM1,ssp245,2015,10,1.3718261822539114E-4
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,15.512934817814994
TaiESM1,ssp245,2015,10,1.9167277123831037
TaiESM1,ssp245,2015,10,1.2923616507962184E-4
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,5.236207755497691E-4
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,0.0019401762017800927
TaiESM1,ssp245,2015,10,0.0
TaiESM1,ssp245,2015,10,1.1085002418359624
TaiESM1,ssp245,2015,10,9.755160230855824E-4
TaiESM1,ssp245,2015,10,6.602692704325653E-6
TaiESM1,ssp245,2015,10,0.12298795683480744
TaiESM1,ssp245,2015,10,0.042095322541668374
TaiESM1,ssp245,2015,10,3.3700973621587337E-5
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.002120343479697589
TaiESM1,ssp245,2015,11,0.0010920504771126907
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,9.849216159622757E-6
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.6824673831613172
TaiESM1,ssp245,2015,11,18.29727216349505
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0
TaiESM1,ssp245,2015,11,0.0208478640205842
TaiESM1,ssp245,2015,11,0.0358085172148758
TaiESM1,ssp245,2015,11,0.03901641263813438
TaiESM1,ssp245,2015,11,0.10202440972412388
TaiESM1,ssp245,2015,11,0.0068169525375934275
TaiESM1,ssp245,2015,11,0.024874150779052584
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,1.504248368615466
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.011991187391833304
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2015,12,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.004529434085917465
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,1.708815364916796
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0012922942721020178
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,1,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.025421253400586714
TaiESM1,ssp245,2016,2,2.113967211711196
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,2,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,2.1950240660354174E-4
TaiESM1,ssp245,2016,3,0.0032137883858042293
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,2.4286619393502167E-5
TaiESM1,ssp245,2016,3,2.1317202563827755
TaiESM1,ssp245,2016,3,0.9373148306746661
TaiESM1,ssp245,2016,3,0.01715160277225716
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.0
TaiESM1,ssp245,2016,3,0.38792144009426094
TaiESM1,ssp245,2016,3,0.09555229454580325
TaiESM1,ssp245,2016,3,14.60703644319868
TaiESM1,ssp245,2016,3,8.204308467835446
TaiESM1,ssp245,2016,3,4.791757156701675
TaiESM1,ssp245,2016,3,20.454432357803874
TaiESM1,ssp245,2016,3,28.79933812948855
TaiESM1,ssp245,2016,3,49.98823821717394
TaiESM1,ssp245,2016,3,395.8527205950044
TaiESM1,ssp245,2016,3,191.3231386827985
TaiESM1,ssp245,2016,3,56.45169455608827
TaiESM1,ssp245,2016,3,7.202036420601804
TaiESM1,ssp245,2016,3,135.2598423190841
TaiESM1,ssp245,2016,4,73.0065601566714
TaiESM1,ssp245,2016,4,49.75204393976608
TaiESM1,ssp245,2016,4,2.9984897901710696
TaiESM1,ssp245,2016,4,1.034502310696019
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,49.37795508350443
TaiESM1,ssp245,2016,4,62.79565778011127
TaiESM1,ssp245,2016,4,23.732903931874347
TaiESM1,ssp245,2016,4,87.89555208236852
TaiESM1,ssp245,2016,4,4.1667394694895385
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,1.8048445906440378
TaiESM1,ssp245,2016,4,0.002552619056898621
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,4,0.005955501621908366
TaiESM1,ssp245,2016,4,1.0179523928723275
TaiESM1,ssp245,2016,4,0.357859511833059
TaiESM1,ssp245,2016,4,0.0
TaiESM1,ssp245,2016,5,0.0
TaiESM1,ssp245,2016,5,0.0
TaiESM1,ssp245,2016,5,0.0
TaiESM1,ssp245,2016,5,0.011892878908215573
TaiESM1,ssp245,2016,5,0.5784521551687536
TaiESM1,ssp245,2016,5,0.1769970178869777
TaiESM1,ssp245,2016,5,0.2521324122884438
TaiESM1,ssp245,2016,5,0.003406103765731696
TaiESM1,ssp245,2016,5,0.12453358614632644
TaiESM1,ssp245,2016,5,0.0
TaiESM1,ssp245,2016,5,2.7089191843869935
TaiESM1,ssp245,2016,5,0.29646691442657136
TaiESM1,ssp245,2016,5,5.393510809056707
TaiESM1,ssp245,2016,5,1.88005787852984
TaiESM1,ssp245,2016,5,0.32473343923238324
TaiESM1,ssp245,2016,5,2.830516127914363
TaiESM1,ssp245,2016,5,0.02874125687755705
TaiESM1,ssp245,2016,5,0.10825520133975981
TaiESM1,ssp245,2016,5,0.6719294055038847
TaiESM1,ssp245,2016,5,0.009041284804693205
TaiESM1,ssp245,2016,5,5.093183173426711E-6
TaiESM1,ssp245,2016,5,0.027207034547106837
TaiESM1,ssp245,2016,5,2.4130427452124863
TaiESM1,ssp245,2016,5,1.7401739376732606
TaiESM1,ssp245,2016,5,13.675296515008615
TaiESM1,ssp245,2016,5,33.00169220716168
TaiESM1,ssp245,2016,5,26.52891032285003
TaiESM1,ssp245,2016,5,41.088324373576135
TaiESM1,ssp245,2016,5,32.413194870971516
TaiESM1,ssp245,2016,5,26.12268274146019
TaiESM1,ssp245,2016,5,4.443980106885122
TaiESM1,ssp245,2016,6,86.03037295251629
TaiESM1,ssp245,2016,6,78.81841478441795
TaiESM1,ssp245,2016,6,81.75245600733919
TaiESM1,ssp245,2016,6,98.66846701349978
TaiESM1,ssp245,2016,6,209.74053205085153
TaiESM1,ssp245,2016,6,162.28882994502067
TaiESM1,ssp245,2016,6,96.28089037878776
TaiESM1,ssp245,2016,6,127.951521638194
TaiESM1,ssp245,2016,6,435.4506083817084
TaiESM1,ssp245,2016,6,64.14215298093805
TaiESM1,ssp245,2016,6,5.710148084850377
TaiESM1,ssp245,2016,6,6.477799660205947
TaiESM1,ssp245,2016,6,23.94289998376705
TaiESM1,ssp245,2016,6,6.41618308640673
TaiESM1,ssp245,2016,6,0.0017120157349645466
TaiESM1,ssp245,2016,6,33.55053265410164
TaiESM1,ssp245,2016,6,2.150910178049882
TaiESM1,ssp245,2016,6,1.7272160023420682
TaiESM1,ssp245,2016,6,2.0100977030146026
TaiESM1,ssp245,2016,6,130.5011594746982
TaiESM1,ssp245,2016,6,298.1112653586531
TaiESM1,ssp245,2016,6,19.452948693389455
TaiESM1,ssp245,2016,6,2.45618897186167
TaiESM1,ssp245,2016,6,0.0
TaiESM1,ssp245,2016,6,0.0
TaiESM1,ssp245,2016,6,1.3225164393603994
TaiESM1,ssp245,2016,6,0.0
TaiESM1,ssp245,2016,6,37.392780018570576
TaiESM1,ssp245,2016,6,9.305690040421153
TaiESM1,ssp245,2016,6,219.7607864815716
TaiESM1,ssp245,2016,7,360.0357474207463
TaiESM1,ssp245,2016,7,13.039978993338723
TaiESM1,ssp245,2016,7,0.05814964193643834
TaiESM1,ssp245,2016,7,132.10585366349716
TaiESM1,ssp245,2016,7,19.711164227901847
TaiESM1,ssp245,2016,7,8.690288349662993
TaiESM1,ssp245,2016,7,298.29736545060075
TaiESM1,ssp245,2016,7,78.26409699026917
TaiESM1,ssp245,2016,7,0.0
TaiESM1,ssp245,2016,7,1.0893040151860842
TaiESM1,ssp245,2016,7,0.1492497314124087
TaiESM1,ssp245,2016,7,0.0
TaiESM1,ssp245,2016,7,18.340324159166656
TaiESM1,ssp245,2016,7,21.835935410699534
TaiESM1,ssp245,2016,7,23.041696923750443
TaiESM1,ssp245,2016,7,153.03689559828817
TaiESM1,ssp245,2016,7,211.96844110023156
TaiESM1,ssp245,2016,7,43.84698343788009
TaiESM1,ssp245,2016,7,13.119506303894875
TaiESM1,ssp245,2016,7,6.194283111008017
TaiESM1,ssp245,2016,7,27.566029295244295
TaiESM1,ssp245,2016,7,51.93713959918194
TaiESM1,ssp245,2016,7,324.47391619018555
TaiESM1,ssp245,2016,7,286.86958951273147
TaiESM1,ssp245,2016,7,13.645125013662486
TaiESM1,ssp245,2016,7,0.623502238972363
TaiESM1,ssp245,2016,7,30.316100408750962
TaiESM1,ssp245,2016,7,148.74768235805854
TaiESM1,ssp245,2016,7,106.45148897092508
TaiESM1,ssp245,2016,7,139.9219807435026
TaiESM1,ssp245,2016,7,7.424267044527533
TaiESM1,ssp245,2016,8,79.83894793476885
TaiESM1,ssp245,2016,8,51.378292879148226
TaiESM1,ssp245,2016,8,19.268098376829606
TaiESM1,ssp245,2016,8,13.030929196836174
TaiESM1,ssp245,2016,8,17.68944059486136
TaiESM1,ssp245,2016,8,0.7425564802502862
TaiESM1,ssp245,2016,8,52.652784173847614
TaiESM1,ssp245,2016,8,8.526994906335714
TaiESM1,ssp245,2016,8,0.49461229233220255
TaiESM1,ssp245,2016,8,88.20247597685257
TaiESM1,ssp245,2016,8,36.22080712956675
TaiESM1,ssp245,2016,8,102.89888429900746
TaiESM1,ssp245,2016,8,1.637110928612632
TaiESM1,ssp245,2016,8,198.1135166237555
