Model,Year,Month,Precip_mm
CHIRPS,1983,2,3.018244081294662
CHIRPS,1983,2,3.4540344313305082
CHIRPS,1983,2,4.649547123450214
CHIRPS,1983,2,3.46249333330566
CHIRPS,1983,3,7.637109462377982
CHIRPS,1983,3,8.649040565447889
CHIRPS,1983,3,10.339040039028275
CHIRPS,1983,3,12.898522341349167
CHIRPS,1983,3,9.295653206212698
CHIRPS,1983,3,13.237184217705142
CHIRPS,1983,4,14.113145638825166
CHIRPS,1983,4,21.561905955763596
CHIRPS,1983,4,14.72831570408248
CHIRPS,1983,4,19.045434596296534
CHIRPS,1983,4,37.0778310606557
CHIRPS,1983,4,33.65167103881211
CHIRPS,1983,5,135.66607264071652
CHIRPS,1983,5,35.803467412216605
CHIRPS,1983,5,94.22407377060969
CHIRPS,1983,5,80.24826075381702
CHIRPS,1983,5,35.43514734412437
CHIRPS,1983,5,73.23689748675199
CHIRPS,1983,6,145.95729701007554
CHIRPS,1983,6,12.586657428051918
CHIRPS,1983,6,12.859438023418516
CHIRPS,1983,6,13.444491839714882
CHIRPS,1983,6,15.862475623826036
CHIRPS,1983,6,31.655797312929707
CHIRPS,1983,7,29.330169263114875
CHIRPS,1983,7,34.34903856675705
CHIRPS,1983,7,46.31556442912848
CHIRPS,1983,7,138.34039844460642
CHIRPS,1983,7,118.7061233149531
CHIRPS,1983,7,244.21965514280214
CHIRPS,1983,8,54.29755226134864
CHIRPS,1983,8,233.2767091163497
CHIRPS,1983,8,84.86924599763046
CHIRPS,1983,8,48.054494598621304
CHIRPS,1983,8,93.7131547848697
CHIRPS,1983,8,177.2211683522802
CHIRPS,1983,9,11.947574883577813
CHIRPS,1983,9,62.3084540621235
CHIRPS,1983,9,25.215707285875943
CHIRPS,1983,9,50.65455524250568
CHIRPS,1983,9,9.632357568532276
CHIRPS,1983,9,8.095651203436137
CHIRPS,1983,10,7.99994317547651
CHIRPS,1983,10,8.591157895282233
CHIRPS,1983,10,24.144548234578743
CHIRPS,1983,10,16.32347408788931
CHIRPS,1983,10,8.405586019526826
CHIRPS,1983,10,9.301772376543532
CHIRPS,1983,11,9.526616015802793
CHIRPS,1983,11,10.389151932394086
CHIRPS,1983,11,29.052237666345892
CHIRPS,1983,11,11.280183706505204
CHIRPS,1983,11,10.497469328471448
CHIRPS,1983,11,9.659138096108055
CHIRPS,1983,12,4.038254485150752
CHIRPS,1983,12,2.7458601987714313
CHIRPS,1983,12,2.287422043426856
CHIRPS,1983,12,2.1920693421518207
CHIRPS,1983,12,2.239961987430207
CHIRPS,1983,12,3.226313844535027
CHIRPS,1984,1,4.217878063641967
CHIRPS,1984,1,4.4039950604940215
CHIRPS,1984,1,4.514458965281857
CHIRPS,1984,1,4.454826412159575
CHIRPS,1984,1,4.34836380828882
CHIRPS,1984,1,5.264005094057984
CHIRPS,1984,2,2.7078189758310547
CHIRPS,1984,2,1.691022381211999
CHIRPS,1984,2,1.630259947107859
CHIRPS,1984,2,3.1302363984378054
CHIRPS,1984,2,2.5992422063758926
CHIRPS,1984,2,3.6937086496216214
CHIRPS,1984,3,24.001855866853827
CHIRPS,1984,3,16.19558573372997
CHIRPS,1984,3,16.80030520299883
CHIRPS,1984,3,46.74942645847671
CHIRPS,1984,3,17.728885531490967
CHIRPS,1984,3,43.48595106187416
CHIRPS,1984,4,33.34220839002625
CHIRPS,1984,4,67.22285652899843
CHIRPS,1984,4,123.50520770871496
CHIRPS,1984,4,21.33575632693325
CHIRPS,1984,4,34.01884448560304
CHIRPS,1984,4,21.466070786313395
CHIRPS,1984,5,10.052732021687104
CHIRPS,1984,5,30.84756982759306
CHIRPS,1984,5,21.95533711149603
CHIRPS,1984,5,36.43701904783675
CHIRPS,1984,5,11.902029094875692
CHIRPS,1984,5,23.037559487267306
CHIRPS,1984,6,42.00788459824647
CHIRPS,1984,6,5.602600227832625
CHIRPS,1984,6,12.201937155634319
CHIRPS,1984,6,17.753331124669792
CHIRPS,1984,6,14.689527985821865
CHIRPS,1984,6,130.9209285539789
CHIRPS,1984,7,111.51843202902373
CHIRPS,1984,7,84.88550544035384
CHIRPS,1984,7,62.39570389318041
CHIRPS,1984,7,180.12149986424842
CHIRPS,1984,7,67.50850037972913
CHIRPS,1984,7,162.32775630069693
CHIRPS,1984,8,159.50206426414525
CHIRPS,1984,8,112.93559739564999
CHIRPS,1984,8,111.24691663390226
CHIRPS,1984,8,109.07921651232223
CHIRPS,1984,8,29.719689582136553
CHIRPS,1984,8,27.71189413366737
CHIRPS,1984,9,59.60444744064907
CHIRPS,1984,9,22.42992096783368
CHIRPS,1984,9,14.398263252869071
CHIRPS,1984,9,32.76550483055033
CHIRPS,1984,9,9.965302633386845
CHIRPS,1984,9,6.940078513838861
CHIRPS,1984,10,10.565558501535602
CHIRPS,1984,10,8.064241508309014
CHIRPS,1984,10,11.25668628780209
CHIRPS,1984,10,7.978604819388773
CHIRPS,1984,10,8.329637176883953
CHIRPS,1984,10,10.698477116719086
CHIRPS,1984,11,7.565535530856444
CHIRPS,1984,11,11.267848391881381
CHIRPS,1984,11,9.80840120625903
CHIRPS,1984,11,8.863186650199822
CHIRPS,1984,11,5.619014868806054
CHIRPS,1984,11,6.659195483122719
CHIRPS,1984,12,5.935961125063657
CHIRPS,1984,12,4.461716556160621
CHIRPS,1984,12,3.862119451499148
CHIRPS,1984,12,3.681321537900433
CHIRPS,1984,12,3.758156727763933
CHIRPS,1984,12,5.444775948879428
CHIRPS,1985,1,4.896751263994124
CHIRPS,1985,1,4.804145878403226
CHIRPS,1985,1,5.138080333874524
CHIRPS,1985,1,5.084162090205211
CHIRPS,1985,1,5.466821887968456
CHIRPS,1985,1,6.0665013627432565
CHIRPS,1985,2,3.329751614282819
CHIRPS,1985,2,3.2906111257273123
CHIRPS,1985,2,3.3114107859639885
CHIRPS,1985,2,3.858039633790132
CHIRPS,1985,2,5.100192919352985
CHIRPS,1985,2,4.658013136585477
CHIRPS,1985,3,26.906744922838833
CHIRPS,1985,3,22.390729197946662
CHIRPS,1985,3,19.325850301046135
CHIRPS,1985,3,19.064069112513153
CHIRPS,1985,3,57.31256689551117
CHIRPS,1985,3,40.98937175447516
CHIRPS,1985,4,91.8462474629851
CHIRPS,1985,4,106.33478288643366
CHIRPS,1985,4,44.345409812228944
CHIRPS,1985,4,47.11188630556261
CHIRPS,1985,4,129.29022570877532
CHIRPS,1985,4,88.74064567019201
CHIRPS,1985,5,200.35021277614507
CHIRPS,1985,5,20.777570426692726
CHIRPS,1985,5,181.68913540089963
CHIRPS,1985,5,37.64284074328523
CHIRPS,1985,5,29.31731124784949
CHIRPS,1985,5,32.00745724564473
CHIRPS,1985,6,23.81392709584034
CHIRPS,1985,6,25.29817654214535
CHIRPS,1985,6,32.28275129635881
CHIRPS,1985,6,92.0041016795268
CHIRPS,1985,6,51.27876540434245
CHIRPS,1985,6,30.812556242625185
CHIRPS,1985,7,67.47325743125701
CHIRPS,1985,7,131.77714272527083
CHIRPS,1985,7,161.9980218433151
CHIRPS,1985,7,102.31923098909303
CHIRPS,1985,7,141.71809817314627
CHIRPS,1985,7,186.12111047501378
CHIRPS,1985,8,90.31347830111048
CHIRPS,1985,8,146.0111074714796
CHIRPS,1985,8,124.60067708044178
CHIRPS,1985,8,64.4104540791684
CHIRPS,1985,8,125.01050754009694
CHIRPS,1985,8,167.49970838781456
CHIRPS,1985,9,37.877717852426166
CHIRPS,1985,9,20.085736634125503
CHIRPS,1985,9,8.129360818090234
CHIRPS,1985,9,10.479476236033266
CHIRPS,1985,9,7.748953902186224
CHIRPS,1985,9,5.811051099434903
CHIRPS,1985,10,12.431123343477307
CHIRPS,1985,10,9.082018242853149
CHIRPS,1985,10,6.351794090435487
CHIRPS,1985,10,7.907352483993785
CHIRPS,1985,10,8.782066644233286
CHIRPS,1985,10,9.262825898278633
CHIRPS,1985,11,21.77975113917472
CHIRPS,1985,11,42.859198711377246
CHIRPS,1985,11,19.25603122143605
CHIRPS,1985,11,35.62318827950285
CHIRPS,1985,11,8.13383416978099
CHIRPS,1985,11,4.770896390069019
CHIRPS,1985,12,4.306497438040743
CHIRPS,1985,12,4.720415712146577
CHIRPS,1985,12,2.556670004849843
CHIRPS,1985,12,3.613855534359899
CHIRPS,1985,12,4.143968992367112
CHIRPS,1985,12,3.466833786375314
CHIRPS,1986,1,4.195433931812641
CHIRPS,1986,1,4.369484966205499
CHIRPS,1986,1,4.475062286381552
CHIRPS,1986,1,4.0903548151376805
CHIRPS,1986,1,4.317669246127063
CHIRPS,1986,1,5.234752124294083
CHIRPS,1986,2,2.764555641849494
CHIRPS,1986,2,2.790010036151129
CHIRPS,1986,2,2.8510343160552454
CHIRPS,1986,2,4.153033254334927
CHIRPS,1986,2,3.151704962811128
CHIRPS,1986,2,3.2387922878262447
CHIRPS,1986,3,20.086509831579974
CHIRPS,1986,3,13.55052038363514
CHIRPS,1986,3,7.704422689978074
CHIRPS,1986,3,12.845637287867259
CHIRPS,1986,3,17.92292598230298
CHIRPS,1986,3,67.5728237904707
CHIRPS,1986,4,58.995460596938756
CHIRPS,1986,4,21.14383094649725
CHIRPS,1986,4,40.763444527641184
CHIRPS,1986,4,48.76816473049442
CHIRPS,1986,4,62.02801444963661
CHIRPS,1986,4,15.191982167159086
CHIRPS,1986,5,13.096766037725704
CHIRPS,1986,5,97.19426104908337
CHIRPS,1986,5,25.894253606157733
CHIRPS,1986,5,44.43333533632323
CHIRPS,1986,5,16.093331563849205
CHIRPS,1986,5,20.149462266248854
CHIRPS,1986,6,19.67434910858271
CHIRPS,1986,6,16.835668181919257
CHIRPS,1986,6,46.6237757466641
CHIRPS,1986,6,145.69159818421926
CHIRPS,1986,6,39.575854309411184
CHIRPS,1986,6,186.53407298712636
CHIRPS,1986,7,65.08747478491487
CHIRPS,1986,7,113.52468045646395
CHIRPS,1986,7,283.09195917621696
CHIRPS,1986,7,88.58141108611976
CHIRPS,1986,7,207.69939158594175
CHIRPS,1986,7,598.4902645485662
CHIRPS,1986,8,68.40720107385098
CHIRPS,1986,8,79.70805006438735
CHIRPS,1986,8,119.46904260994631
CHIRPS,1986,8,33.435348187765406
CHIRPS,1986,8,47.65257601676778
CHIRPS,1986,8,139.6417114893301
CHIRPS,1986,9,35.119936496531786
CHIRPS,1986,9,45.07474868258623
CHIRPS,1986,9,8.83643466629876
CHIRPS,1986,9,21.441454591136477
CHIRPS,1986,9,15.555688044012443
CHIRPS,1986,9,7.785414318491897
CHIRPS,1986,10,32.56555794761235
CHIRPS,1986,10,11.040570366299653
CHIRPS,1986,10,5.913198525630355
CHIRPS,1986,10,5.183292368064104
CHIRPS,1986,10,19.018059815628504
CHIRPS,1986,10,9.526163680474305
CHIRPS,1986,11,7.612137216138535
CHIRPS,1986,11,11.440893354912895
CHIRPS,1986,11,7.114953572877605
CHIRPS,1986,11,13.585679261542984
CHIRPS,1986,11,8.398928843319876
CHIRPS,1986,11,7.998365493945963
CHIRPS,1986,12,4.093636858745171
CHIRPS,1986,12,3.0538494569490204
CHIRPS,1986,12,2.6246683069535135
CHIRPS,1986,12,2.180135787770847
CHIRPS,1986,12,2.5158026339566777
CHIRPS,1986,12,3.5011980387643717
CHIRPS,1987,1,4.163512896803954
CHIRPS,1987,1,4.3378806248794675
CHIRPS,1987,1,4.457325950444875
CHIRPS,1987,1,4.078386062528361
CHIRPS,1987,1,4.033236353552129
CHIRPS,1987,1,4.946686379559232
CHIRPS,1987,2,2.5439881879378294
CHIRPS,1987,2,2.515010939356852
CHIRPS,1987,2,2.5873273203296576
CHIRPS,1987,2,2.2111388601393758
CHIRPS,1987,2,4.229340033288874
CHIRPS,1987,2,3.1099280427234626
CHIRPS,1987,3,27.847462199774125
CHIRPS,1987,3,9.908655521795957
CHIRPS,1987,3,10.012053098892967
CHIRPS,1987,3,9.921933566007908
CHIRPS,1987,3,10.75857532835105
CHIRPS,1987,3,15.148150713423043
CHIRPS,1987,4,30.640429077038096
CHIRPS,1987,4,25.716985546375966
CHIRPS,1987,4,27.16061188074316
CHIRPS,1987,4,15.764668619358734
CHIRPS,1987,4,11.397558067284862
CHIRPS,1987,4,14.568302751011526
CHIRPS,1987,5,53.46323823112294
CHIRPS,1987,5,44.85417390827176
CHIRPS,1987,5,46.787536198678886
CHIRPS,1987,5,368.65939567439375
CHIRPS,1987,5,372.18913325530684
CHIRPS,1987,5,73.52814931092962
CHIRPS,1987,6,23.899450975997652
CHIRPS,1987,6,49.795305729519356
CHIRPS,1987,6,39.08385307159791
CHIRPS,1987,6,21.03477254744516
CHIRPS,1987,6,15.045962691088803
CHIRPS,1987,6,7.671609191403859
CHIRPS,1987,7,90.30942230726343
CHIRPS,1987,7,76.92575322489503
CHIRPS,1987,7,48.999721751295226
CHIRPS,1987,7,19.091953789666476
CHIRPS,1987,7,24.05187723657665
CHIRPS,1987,7,33.49350933285173
CHIRPS,1987,8,64.00543747110426
CHIRPS,1987,8,355.9553676171909
CHIRPS,1987,8,120.57165420475721
CHIRPS,1987,8,136.98930304598332
CHIRPS,1987,8,186.3565717127459
CHIRPS,1987,8,209.55088973594968
CHIRPS,1987,9,16.102749028529708
CHIRPS,1987,9,32.00170035450573
CHIRPS,1987,9,6.973724488007722
CHIRPS,1987,9,6.015505008506154
CHIRPS,1987,9,8.224168279410248
CHIRPS,1987,9,6.987489065128426
CHIRPS,1987,10,53.15580584569437
CHIRPS,1987,10,6.946802201549265
CHIRPS,1987,10,27.464657801435635
CHIRPS,1987,10,6.390736339655436
CHIRPS,1987,10,12.624084678487998
CHIRPS,1987,10,59.09126495202033
CHIRPS,1987,11,6.18751177684144
CHIRPS,1987,11,5.5983648175621274
CHIRPS,1987,11,7.311215432742676
CHIRPS,1987,11,7.166050856853289
CHIRPS,1987,11,6.824793613184005
CHIRPS,1987,11,6.06654991750754
CHIRPS,1987,12,4.539194356491736
CHIRPS,1987,12,3.3772833696708626
CHIRPS,1987,12,2.8759672791407347
CHIRPS,1987,12,2.7445888227411253
CHIRPS,1987,12,2.78549841541911
CHIRPS,1987,12,3.8780411437817
CHIRPS,1988,1,5.119929099931715
CHIRPS,1988,1,4.06317603360881
CHIRPS,1988,1,2.9538840305809675
CHIRPS,1988,1,4.10616948059449
CHIRPS,1988,1,4.006678415390231
CHIRPS,1988,1,4.858564626045345
CHIRPS,1988,2,3.5574715132512296
CHIRPS,1988,2,3.544095507608891
CHIRPS,1988,2,3.631711338029266
CHIRPS,1988,2,10.457805321641445
CHIRPS,1988,2,10.590707814457666
CHIRPS,1988,2,4.361768812869062
CHIRPS,1988,3,7.239232174745423
CHIRPS,1988,3,8.213187636415258
CHIRPS,1988,3,8.467828421725148
CHIRPS,1988,3,8.354666079902676
CHIRPS,1988,3,9.343308690108932
CHIRPS,1988,3,12.84937947173008
CHIRPS,1988,4,14.062794129053055
CHIRPS,1988,4,45.409298328656874
CHIRPS,1988,4,16.15330103732493
CHIRPS,1988,4,32.53643461258958
CHIRPS,1988,4,17.07609723543125
CHIRPS,1988,4,12.507695492434063
CHIRPS,1988,5,20.98147275418493
CHIRPS,1988,5,15.262451899249978
CHIRPS,1988,5,41.513500882892174
CHIRPS,1988,5,31.5768242427815
CHIRPS,1988,5,16.852478463078395
CHIRPS,1988,5,20.73556089586673
CHIRPS,1988,6,65.35328776314397
CHIRPS,1988,6,12.362676712644738
CHIRPS,1988,6,10.110489783014561
CHIRPS,1988,6,10.112231964039827
CHIRPS,1988,6,20.665567600092636
CHIRPS,1988,6,22.37487100503427
CHIRPS,1988,7,185.86407361372164
CHIRPS,1988,7,156.6122997873384
CHIRPS,1988,7,108.91091525773763
CHIRPS,1988,7,185.87359064302112
CHIRPS,1988,7,76.92463875701219
CHIRPS,1988,7,650.4979037405026
CHIRPS,1988,8,230.03285186076965
CHIRPS,1988,8,108.25558765433524
CHIRPS,1988,8,262.0608208906128
CHIRPS,1988,8,179.23047547839633
CHIRPS,1988,8,67.662672984593
CHIRPS,1988,8,208.6980186901174
CHIRPS,1988,9,11.274751481511856
CHIRPS,1988,9,33.55796164983387
CHIRPS,1988,9,33.42717693380694
CHIRPS,1988,9,18.300570069200333
CHIRPS,1988,9,6.058157517013496
CHIRPS,1988,9,7.138465793046339
CHIRPS,1988,10,8.198413579342262
CHIRPS,1988,10,31.773206626280064
CHIRPS,1988,10,50.09562239172992
CHIRPS,1988,10,26.453996560492975
CHIRPS,1988,10,9.412449981341293
CHIRPS,1988,10,15.264580337556302
CHIRPS,1988,11,17.263532656117526
CHIRPS,1988,11,10.819438984160588
CHIRPS,1988,11,14.690707495338696
CHIRPS,1988,11,14.309995154288554
CHIRPS,1988,11,13.739277089596385
CHIRPS,1988,11,12.251729142686445
CHIRPS,1988,12,4.32580380326525
CHIRPS,1988,12,3.5411179635800893
CHIRPS,1988,12,2.7733803472557006
CHIRPS,1988,12,2.6501420987186695
CHIRPS,1988,12,1.9478882239137991
CHIRPS,1988,12,3.7464281030961013
CHIRPS,1989,1,4.909643196595261
CHIRPS,1989,1,5.0699602634940355
CHIRPS,1989,1,5.599544958916155
CHIRPS,1989,1,8.405630955300374
CHIRPS,1989,1,5.394473743752261
CHIRPS,1989,1,6.523231602011377
CHIRPS,1989,2,6.0695223898652255
CHIRPS,1989,2,3.6481462586511335
CHIRPS,1989,2,3.716767514725257
CHIRPS,1989,2,2.932126392005219
CHIRPS,1989,2,5.744117329988152
CHIRPS,1989,2,4.216596846909804
CHIRPS,1989,3,7.2181614463130845
CHIRPS,1989,3,42.931123603432994
CHIRPS,1989,3,19.023935809007043
CHIRPS,1989,3,9.108085137727587
CHIRPS,1989,3,8.819499998407503
CHIRPS,1989,3,43.702957725182316
CHIRPS,1989,4,19.566448680780265
CHIRPS,1989,4,19.70017694303573
CHIRPS,1989,4,58.886376624837325
CHIRPS,1989,4,36.330210308283085
CHIRPS,1989,4,60.82318058937676
CHIRPS,1989,4,18.2090239914341
CHIRPS,1989,5,20.24407143917414
CHIRPS,1989,5,20.54502410060988
CHIRPS,1989,5,29.635249370994064
CHIRPS,1989,5,20.927214964270632
CHIRPS,1989,5,24.00886277879853
CHIRPS,1989,5,26.792705467484595
CHIRPS,1989,6,20.971818268285613
CHIRPS,1989,6,30.48609139750856
CHIRPS,1989,6,27.781249569119836
CHIRPS,1989,6,20.88424844032471
CHIRPS,1989,6,35.39738758227385
CHIRPS,1989,6,19.806756869714626
CHIRPS,1989,7,120.0801605555067
CHIRPS,1989,7,114.19080465582391
CHIRPS,1989,7,84.50185650683744
CHIRPS,1989,7,131.83137948597937
CHIRPS,1989,7,71.46214722538926
CHIRPS,1989,7,98.51094219503582
CHIRPS,1989,8,111.86993906846604
CHIRPS,1989,8,85.6895279529949
CHIRPS,1989,8,49.77344352514548
CHIRPS,1989,8,159.43986391671544
CHIRPS,1989,8,34.65290871657622
CHIRPS,1989,8,43.083241570130156
CHIRPS,1989,9,14.914825087380782
CHIRPS,1989,9,11.157453432910437
CHIRPS,1989,9,17.861473268977175
CHIRPS,1989,9,9.677544631629232
CHIRPS,1989,9,6.631656632576748
CHIRPS,1989,9,13.512581318154346
CHIRPS,1989,10,13.386864402732328
CHIRPS,1989,10,7.212064301442629
CHIRPS,1989,10,6.894457201016245
CHIRPS,1989,10,71.53041393000277
CHIRPS,1989,10,19.77245687017055
CHIRPS,1989,10,17.599202421743396
CHIRPS,1989,11,8.88466613664295
CHIRPS,1989,11,5.414352855419869
CHIRPS,1989,11,7.267655481374259
CHIRPS,1989,11,7.155633462321223
CHIRPS,1989,11,6.99447404629218
CHIRPS,1989,11,14.062906716908497
CHIRPS,1989,12,5.033899761945698
CHIRPS,1989,12,12.723039663571551
CHIRPS,1989,12,3.188253756893081
CHIRPS,1989,12,2.96338477161456
CHIRPS,1989,12,3.0073431123270575
CHIRPS,1989,12,4.0465616231594135
CHIRPS,1990,1,2.5750824822441585
CHIRPS,1990,1,4.200431961951561
CHIRPS,1990,1,4.278172689844217
CHIRPS,1990,1,4.212623467835387
CHIRPS,1990,1,4.177813476265152
CHIRPS,1990,1,6.100062879477143
CHIRPS,1990,2,3.9109644744255316
CHIRPS,1990,2,4.791874677977713
CHIRPS,1990,2,6.498529096120654
CHIRPS,1990,2,3.9607469670191664
CHIRPS,1990,2,5.074727281772411
CHIRPS,1990,2,2.2111379714565205
CHIRPS,1990,3,17.671433573687278
CHIRPS,1990,3,47.54124637528243
CHIRPS,1990,3,42.7009945981454
CHIRPS,1990,3,20.249238337768617
CHIRPS,1990,3,24.767464053253313
CHIRPS,1990,3,35.23458282150246
CHIRPS,1990,4,15.240482368894929
CHIRPS,1990,4,16.899692517013648
CHIRPS,1990,4,9.373912663313298
CHIRPS,1990,4,12.619188811865044
CHIRPS,1990,4,11.173180626766023
CHIRPS,1990,4,70.44448181207166
CHIRPS,1990,5,22.639852049263588
CHIRPS,1990,5,10.524862894600968
CHIRPS,1990,5,9.587796977643496
CHIRPS,1990,5,9.841669130453372
CHIRPS,1990,5,9.810340958847409
CHIRPS,1990,5,17.815463396854575
CHIRPS,1990,6,21.738958170837392
CHIRPS,1990,6,15.334795606974378
CHIRPS,1990,6,26.385824105997322
CHIRPS,1990,6,16.065359975297245
CHIRPS,1990,6,51.784973579264914
CHIRPS,1990,6,42.080809299513795
CHIRPS,1990,7,115.02743546973458
CHIRPS,1990,7,116.92591791405232
CHIRPS,1990,7,92.56068694007385
CHIRPS,1990,7,70.26704334478075
CHIRPS,1990,7,158.94485454617865
CHIRPS,1990,7,175.07479908963333
CHIRPS,1990,8,62.83262756146629
CHIRPS,1990,8,44.122580820927574
CHIRPS,1990,8,31.510187470144412
CHIRPS,1990,8,27.71464402906664
CHIRPS,1990,8,43.40254265871019
